Zip,Total,White,Black,Asian,Biracial,Other,state_name,Male,Female,Age,Home Price,Houses,Household Income
63014,882,857,24,0,1,0,Missouri,454,428,51.3,170500.0,401.0,57158.0
63048,3875,3761,98,10,6,0,Missouri,1878,1997,38.6,158200.0,1401.0,72507.0
63625,403,353,24,0,13,13,Missouri,236,167,61.3,121000.0,181.0,73287.0
63650,4120,3966,78,0,46,30,Missouri,2091,2029,49.5,87900.0,1726.0,51713.0
63662,1660,1605,0,0,38,17,Missouri,771,889,44.1,87400.0,590.0,57983.0
63740,4957,4813,88,0,42,14,Missouri,2480,2477,41.6,96400.0,1934.0,63828.0
63755,25354,24321,398,189,312,134,Missouri,12266,13088,37.8,163400.0,9357.0,74440.0
63758,165,163,2,0,0,0,Missouri,94,71,34.8,162500.0,71.0,47790.0
63780,6442,6295,32,0,115,0,Missouri,3091,3351,37.9,123600.0,2349.0,60439.0
63830,6917,4744,2084,0,82,7,Missouri,3284,3633,39.6,86900.0,2894.0,43278.0
63845,5684,5222,339,7,77,39,Missouri,2749,2935,38.1,78100.0,2265.0,45881.0
63846,1674,1549,125,0,0,0,Missouri,768,906,38.3,78300.0,639.0,44320.0
63855,1153,1043,0,85,6,19,Missouri,568,585,36.3,63600.0,435.0,68906.0
63784,194,173,13,0,4,4,Missouri,95,99,55.3,66900.0,79.0,73424.0
63011,38436,34539,809,2167,773,148,Missouri,18213,20223,43.6,270300.0,14504.0,126852.0
63824,155,155,0,0,0,0,Missouri,72,83,36.1,102500.0,52.0,35248.0
63005,17887,15363,201,1894,343,86,Missouri,9028,8859,43.4,561300.0,6376.0,219234.0
63010,36008,34730,270,406,403,199,Missouri,17855,18153,39.1,156000.0,13931.0,74920.0
63012,10676,10600,0,0,57,19,Missouri,5430,5246,35.5,153600.0,3907.0,87478.0
62344,14,14,0,0,0,0,Illinois,3,11,63.7,,7.0,
62051,585,584,1,0,0,0,Illinois,308,277,56.6,74700.0,295.0,61520.0
62059,452,9,443,0,0,0,Illinois,172,280,45.3,33600.0,208.0,23087.0
62078,78,78,0,0,0,0,Illinois,36,42,44.2,45800.0,26.0,41769.0
62095,10455,9653,393,107,280,22,Illinois,4911,5544,36.6,85000.0,4417.0,55778.0
62097,3064,2908,5,4,119,28,Illinois,1511,1553,41.1,173400.0,1091.0,88882.0
62215,1907,1732,27,10,62,76,Illinois,1032,875,35.6,167300.0,685.0,78813.0
62236,13757,13439,22,156,78,62,Illinois,6630,7127,42.2,223300.0,5286.0,122333.0
62250,461,442,0,0,19,0,Illinois,259,202,40.3,90000.0,195.0,58229.0
62264,3745,3706,19,4,11,5,Illinois,2042,1703,42.4,133700.0,1481.0,68667.0
64633,4719,4448,174,19,57,21,Missouri,2331,2388,42.6,90100.0,1943.0,53860.0
64631,689,669,2,0,18,0,Missouri,325,364,56.7,71100.0,340.0,53781.0
64636,268,263,5,0,0,0,Missouri,143,125,40.2,45000.0,107.0,38079.0
64640,2951,2867,10,7,44,23,Missouri,1418,1533,45.8,115900.0,1192.0,61439.0
64642,867,855,1,0,8,3,Missouri,386,481,35.5,63100.0,367.0,52547.0
64645,131,131,0,0,0,0,Missouri,50,81,54.8,118800.0,56.0,45434.0
64667,383,341,0,4,28,10,Missouri,239,144,44.6,,103.0,71524.0
64688,574,569,0,5,0,0,Missouri,286,288,43.8,82700.0,228.0,57340.0
64722,512,503,0,0,9,0,Missouri,251,261,38.8,110400.0,181.0,61454.0
64742,2159,2069,8,26,37,19,Missouri,1120,1039,44.6,160300.0,899.0,68072.0
64744,8061,7653,3,0,300,105,Missouri,3835,4226,43.0,89200.0,3291.0,43921.0
64755,2921,2763,0,0,82,76,Missouri,1576,1345,36.0,99800.0,988.0,67738.0
64769,632,513,0,0,66,53,Missouri,324,308,38.3,42500.0,227.0,54511.0
64781,73,73,0,0,0,0,Missouri,38,35,57.1,,29.0,75276.0
64790,856,834,2,14,6,0,Missouri,428,428,41.4,82500.0,335.0,50010.0
64833,68,68,0,0,0,0,Missouri,27,41,27.8,100000.0,27.0,35544.0
64855,2625,2457,71,13,84,0,Missouri,1278,1347,34.2,121100.0,909.0,83777.0
64857,440,400,13,0,6,21,Missouri,206,234,32.3,79500.0,142.0,54208.0
64870,15153,14056,321,14,291,471,Missouri,7576,7577,34.9,114000.0,5732.0,63368.0
64873,900,894,0,0,0,6,Missouri,435,465,57.5,87900.0,381.0,63655.0
64017,520,518,0,0,2,0,Missouri,235,285,39.9,67100.0,197.0,66806.0
64019,2656,2561,71,5,18,1,Missouri,1399,1257,37.6,140200.0,900.0,75231.0
64066,38,34,0,2,2,0,Missouri,21,17,31.0,,13.0,92408.0
64067,5547,5086,135,81,232,13,Missouri,2749,2798,44.1,96300.0,2325.0,64601.0
64082,16310,13648,1294,420,549,399,Missouri,8018,8292,37.6,272800.0,5467.0,123062.0
64105,4679,3701,576,184,140,78,Missouri,2611,2068,29.8,178400.0,3322.0,68991.0
64113,11988,11045,224,265,362,92,Missouri,5937,6051,42.5,376500.0,4875.0,178930.0
64131,22932,11811,9359,320,609,833,Missouri,11323,11609,37.2,150200.0,10317.0,64728.0
64136,2220,1385,695,126,14,0,Missouri,994,1226,40.1,153900.0,1016.0,72358.0
64421,1005,974,0,0,27,4,Missouri,497,508,37.6,104200.0,354.0,56025.0
64426,354,350,3,0,1,0,Missouri,182,172,52.5,76700.0,163.0,53075.0
64457,240,237,3,0,0,0,Missouri,149,91,36.0,169600.0,92.0,64525.0
64428,846,839,4,0,2,1,Missouri,419,427,33.9,61800.0,313.0,48622.0
64432,136,111,19,0,6,0,Missouri,33,103,39.5,87500.0,28.0,67557.0
64439,1852,1654,0,0,193,5,Missouri,858,994,37.9,196700.0,617.0,80244.0
64465,4731,4490,93,7,56,85,Missouri,2399,2332,39.5,155800.0,1909.0,68605.0
64469,2191,2164,10,0,7,10,Missouri,1083,1108,40.5,91600.0,891.0,64261.0
64496,38,38,0,0,0,0,Missouri,20,18,37.0,43300.0,19.0,45663.0
64652,439,427,0,2,0,10,Missouri,232,207,46.3,81000.0,177.0,58227.0
64655,196,179,9,0,0,8,Missouri,102,94,45.5,,80.0,131986.0
64658,3239,3106,14,14,87,18,Missouri,1647,1592,39.2,88200.0,1296.0,69654.0
64664,446,427,0,0,14,5,Missouri,227,219,49.9,124400.0,185.0,68781.0
64671,1873,1784,11,11,43,24,Missouri,985,888,45.5,127200.0,786.0,68533.0
64681,177,176,0,0,1,0,Missouri,103,74,42.5,58400.0,67.0,52816.0
64743,214,206,0,0,8,0,Missouri,94,120,34.8,79500.0,87.0,45576.0
64683,8090,7731,52,33,107,167,Missouri,3980,4110,40.7,99000.0,3236.0,58829.0
64723,798,783,0,0,12,3,Missouri,451,347,46.0,130400.0,336.0,71377.0
64739,914,887,10,0,9,8,Missouri,455,459,43.7,221400.0,357.0,66387.0
64780,541,509,16,0,6,10,Missouri,266,275,55.0,194700.0,251.0,65584.0
63013,1783,1693,0,0,90,0,Missouri,943,840,53.1,165800.0,667.0,67478.0
63061,169,169,0,0,0,0,Missouri,116,53,44.6,139500.0,54.0,101619.0
63084,19212,18834,169,89,120,0,Missouri,9688,9524,36.0,163800.0,7301.0,71521.0
63115,18213,141,17925,11,91,45,Missouri,7882,10331,40.6,55900.0,7519.0,33194.0
63128,29823,28427,402,523,412,59,Missouri,14418,15405,49.4,230300.0,12818.0,94630.0
63136,45411,3202,40641,11,1100,457,Missouri,19862,25549,34.1,67400.0,18208.0,42929.0
63141,20550,16026,1388,2241,686,209,Missouri,9963,10587,47.5,428400.0,8652.0,183864.0
63334,9064,7818,982,43,151,70,Missouri,5494,3570,36.3,110000.0,2687.0,65652.0
63352,1136,1114,13,0,9,0,Missouri,602,534,50.9,85900.0,514.0,47515.0
63353,4504,3928,304,14,127,131,Missouri,2237,2267,42.2,87100.0,1913.0,53050.0
63363,1878,1678,41,21,65,73,Missouri,1003,875,40.6,112500.0,737.0,48215.0
63370,13,13,0,0,0,0,Missouri,5,8,86.5,,9.0,
63377,2381,2360,4,0,17,0,Missouri,1161,1220,46.7,173900.0,798.0,69206.0
63389,6962,6383,36,6,176,361,Missouri,3255,3707,37.8,146000.0,2361.0,65763.0
63435,4442,4158,118,2,102,62,Missouri,2209,2233,31.4,92100.0,1607.0,58820.0
63954,721,658,44,0,19,0,Missouri,357,364,29.1,43000.0,240.0,38570.0
63956,1442,1385,25,0,18,14,Missouri,757,685,32.4,91900.0,446.0,55300.0
63829,1276,1204,0,8,28,36,Missouri,598,678,35.0,48900.0,493.0,52201.0
63863,6201,4785,1231,0,174,11,Missouri,2794,3407,38.1,70800.0,2565.0,45555.0
63868,687,672,0,0,15,0,Missouri,295,392,45.0,54300.0,340.0,32679.0
63937,2532,2325,2,0,146,59,Missouri,1220,1312,47.5,85300.0,1037.0,52224.0
63941,172,167,0,0,5,0,Missouri,71,101,70.2,,109.0,52324.0
63943,536,534,0,0,2,0,Missouri,262,274,49.0,101600.0,214.0,53769.0
63961,1631,1564,3,0,64,0,Missouri,863,768,46.4,77400.0,602.0,57886.0
63967,1686,1639,0,0,19,28,Missouri,898,788,56.1,71700.0,760.0,46565.0
63088,8376,7498,225,509,110,34,Missouri,4204,4172,38.6,173800.0,3851.0,82298.0
63103,8307,4090,3441,426,117,233,Missouri,4587,3720,32.5,171200.0,4662.0,56491.0
63111,21141,10118,9718,257,502,546,Missouri,10482,10659,35.8,82800.0,8782.0,42019.0
63118,28324,11585,14490,739,1004,506,Missouri,13676,14648,31.3,136100.0,11202.0,52236.0
63124,10827,9495,334,608,225,165,Missouri,5221,5606,50.3,807100.0,4760.0,259885.0
63132,13427,6863,4862,1052,543,107,Missouri,6338,7089,35.6,269700.0,5348.0,98491.0
63134,13525,4003,8982,58,222,260,Missouri,6477,7048,34.1,66700.0,5290.0,45003.0
63138,18582,3493,14423,0,538,128,Missouri,8712,9870,30.4,99800.0,7122.0,55327.0
63347,2714,2712,0,0,2,0,Missouri,1484,1230,43.2,151900.0,947.0,69504.0
63362,7346,6923,160,0,239,24,Missouri,3571,3775,31.5,162000.0,2356.0,71869.0
63376,74448,67697,3255,1353,1802,341,Missouri,36120,38328,39.6,178800.0,28466.0,94533.0
63379,25246,23856,699,63,472,156,Missouri,12476,12770,36.9,160200.0,8427.0,73699.0
63383,16394,15538,147,188,432,89,Missouri,8018,8376,39.9,146500.0,6015.0,64225.0
63388,644,643,1,0,0,0,Missouri,310,334,53.4,64200.0,330.0,46947.0
63433,33,33,0,0,0,0,Missouri,22,11,65.4,,11.0,
63440,990,982,4,0,4,0,Missouri,514,476,49.8,87100.0,417.0,61881.0
63472,665,607,16,0,42,0,Missouri,343,322,40.3,44800.0,286.0,50613.0
63474,417,417,0,0,0,0,Missouri,216,201,40.9,110000.0,209.0,64296.0
63540,129,129,0,0,0,0,Missouri,60,69,42.8,34400.0,44.0,81086.0
63547,392,354,6,0,13,19,Missouri,225,167,49.2,64500.0,172.0,43755.0
62246,9916,8544,960,175,108,129,Illinois,5378,4538,39.6,144200.0,3324.0,74939.0
62262,1503,1372,82,46,0,3,Illinois,732,771,51.1,77100.0,697.0,58205.0
62274,7857,6071,1625,81,80,0,Illinois,4976,2881,40.6,87400.0,2502.0,66387.0
62297,251,251,0,0,0,0,Illinois,114,137,58.7,179200.0,126.0,84818.0
62314,524,509,0,0,7,8,Illinois,244,280,33.2,75000.0,188.0,52719.0
62356,465,438,0,26,1,0,Illinois,231,234,48.8,65600.0,198.0,47641.0
62361,522,520,0,0,0,2,Illinois,307,215,34.0,113500.0,171.0,53632.0
62379,1725,1705,0,6,12,2,Illinois,905,820,44.9,83400.0,712.0,68121.0
62414,1993,1985,4,0,4,0,Illinois,1025,968,39.3,105000.0,749.0,59597.0
62450,12230,11761,130,152,61,126,Illinois,5915,6315,42.4,90500.0,5156.0,59060.0
62417,3281,3278,0,0,0,3,Illinois,1608,1673,42.7,70000.0,1373.0,66131.0
62427,1690,1631,0,2,35,22,Illinois,795,895,39.7,109300.0,673.0,71202.0
62439,7166,6680,10,41,261,174,Illinois,3530,3636,43.7,75900.0,3235.0,55450.0
62510,1538,1495,10,0,33,0,Illinois,787,751,40.6,81800.0,672.0,59971.0
64783,987,974,0,0,13,0,Missouri,533,454,38.3,62500.0,355.0,55772.0
64784,1126,1110,4,7,5,0,Missouri,609,517,39.6,64900.0,428.0,58944.0
64856,3786,3504,18,50,150,64,Missouri,1924,1862,47.4,111700.0,1514.0,50643.0
64015,31219,27099,1846,637,1133,504,Missouri,15007,16212,37.9,165200.0,11547.0,84901.0
64021,597,578,1,0,6,12,Missouri,282,315,45.1,70800.0,206.0,60441.0
64036,343,321,10,0,5,7,Missouri,187,156,38.0,37500.0,106.0,51723.0
64037,5943,5512,216,0,119,96,Missouri,3084,2859,40.4,112600.0,2376.0,65111.0
64118,42706,33014,4614,1362,1725,1991,Missouri,21434,21272,35.7,141000.0,16860.0,66675.0
64124,10626,4807,2633,749,392,2045,Missouri,5482,5144,33.0,57800.0,4101.0,37184.0
64149,355,352,0,0,0,3,Missouri,173,182,50.3,334800.0,159.0,109679.0
64153,5234,4523,431,197,68,15,Missouri,2430,2804,37.3,200400.0,2317.0,87084.0
64453,191,191,0,0,0,0,Missouri,101,90,34.5,83200.0,76.0,51199.0
64423,825,792,7,14,12,0,Missouri,436,389,43.3,109300.0,316.0,73248.0
64430,742,723,0,10,9,0,Missouri,362,380,54.6,161300.0,339.0,57347.0
64431,336,329,0,0,7,0,Missouri,164,172,54.3,85000.0,151.0,137441.0
64454,2337,2323,3,0,4,7,Missouri,1125,1212,47.7,159900.0,983.0,69188.0
64463,1647,1581,5,15,32,14,Missouri,888,759,45.4,108500.0,653.0,54485.0
64481,938,912,3,1,17,5,Missouri,474,464,51.0,71800.0,384.0,46324.0
64485,7918,7835,23,17,18,25,Missouri,3786,4132,42.2,124400.0,3134.0,65985.0
64492,1902,1801,64,7,23,7,Missouri,922,980,42.1,181400.0,705.0,85626.0
64494,849,837,4,0,4,4,Missouri,450,399,49.1,80500.0,365.0,68651.0
64074,809,754,0,0,1,54,Missouri,447,362,46.1,203100.0,304.0,84048.0
64011,3237,3025,0,9,179,24,Missouri,1652,1585,44.8,175600.0,1277.0,73849.0
64018,915,904,0,0,11,0,Missouri,467,448,41.7,212500.0,347.0,105887.0
64020,3783,3720,1,8,31,23,Missouri,1783,2000,43.9,121200.0,1486.0,75067.0
64035,1104,1070,0,0,11,23,Missouri,513,591,38.5,84600.0,407.0,65985.0
64040,6496,6253,66,0,156,21,Missouri,3219,3277,42.3,133500.0,2529.0,59809.0
64048,4217,4167,0,0,18,32,Missouri,2240,1977,46.6,204100.0,1569.0,98673.0
64071,571,446,79,0,40,6,Missouri,267,304,55.9,83900.0,247.0,70813.0
64001,619,597,17,0,5,0,Missouri,308,311,48.8,98000.0,270.0,69530.0
64089,12910,11735,33,377,720,45,Missouri,6238,6672,39.1,200300.0,4707.0,103888.0
64101,278,127,143,0,0,8,Missouri,271,7,36.8,,10.0,
64108,7799,4812,1679,236,225,847,Missouri,4011,3788,35.4,191400.0,4174.0,71516.0
64120,383,335,20,5,0,23,Missouri,211,172,35.0,26600.0,147.0,52365.0
64133,35163,20850,11478,243,954,1638,Missouri,16833,18330,40.8,106600.0,14708.0,62094.0
64146,1506,1124,283,0,82,17,Missouri,654,852,42.3,167500.0,668.0,77449.0
64152,29231,26215,1013,587,1033,383,Missouri,14406,14825,39.6,241700.0,10679.0,125570.0
64155,22917,19786,1473,410,729,519,Missouri,11259,11658,36.5,180900.0,8360.0,91217.0
64158,5041,4131,313,189,230,178,Missouri,2545,2496,32.4,219000.0,1887.0,88335.0
64437,641,632,0,9,0,0,Missouri,297,344,53.3,96500.0,292.0,50400.0
64440,592,564,0,0,28,0,Missouri,301,291,49.9,136500.0,258.0,60717.0
64442,841,838,0,0,3,0,Missouri,448,393,39.0,73300.0,347.0,48168.0
64075,12449,11961,151,26,256,55,Missouri,6155,6294,37.5,161800.0,4369.0,77702.0
64053,5461,4136,443,51,123,708,Missouri,2415,3046,34.5,47200.0,2125.0,50498.0
64068,38439,35466,1342,212,787,632,Missouri,18972,19467,39.1,175400.0,13981.0,89752.0
64072,503,486,7,7,3,0,Missouri,269,234,51.2,76300.0,214.0,47459.0
64076,8765,8385,99,87,131,63,Missouri,4143,4622,42.5,159000.0,3561.0,67834.0
64081,24088,20454,2031,593,453,557,Missouri,11733,12355,42.1,225500.0,9405.0,104345.0
64083,22839,19605,2120,210,536,368,Missouri,11025,11814,41.2,195900.0,8837.0,90622.0
64086,23177,20004,1763,449,691,270,Missouri,11458,11719,35.8,192400.0,8658.0,100279.0
64096,1178,1059,64,0,31,24,Missouri,557,621,37.8,90200.0,436.0,66667.0
64012,27190,24636,767,376,895,516,Missouri,13425,13765,38.6,139400.0,10558.0,78357.0
64022,153,153,0,0,0,0,Missouri,81,72,49.3,98800.0,63.0,57127.0
64024,16972,15946,482,177,336,31,Missouri,8145,8827,39.1,133500.0,6377.0,65050.0
64625,450,429,0,4,6,11,Missouri,227,223,51.0,75900.0,210.0,63264.0
64030,25150,13024,9254,429,1609,834,Missouri,12088,13062,32.8,103900.0,9799.0,57191.0
64643,1202,1179,0,0,23,0,Missouri,632,570,42.3,91300.0,453.0,58232.0
64498,270,267,0,1,0,2,Missouri,130,140,42.9,50000.0,123.0,53998.0
64638,804,766,3,0,0,35,Missouri,393,411,35.0,86000.0,307.0,73432.0
62830,1245,1177,0,12,50,6,Illinois,661,584,45.6,95700.0,576.0,66841.0
62833,371,371,0,0,0,0,Illinois,202,169,39.7,125000.0,167.0,90409.0
62849,2100,2046,5,17,10,22,Illinois,1044,1056,42.8,78700.0,827.0,67632.0
62401,18722,17964,143,163,235,217,Illinois,9083,9639,39.5,144900.0,7689.0,75155.0
62428,2803,2779,2,9,4,9,Illinois,1398,1405,43.8,89000.0,1132.0,57036.0
62468,2514,2367,7,0,89,51,Illinois,1293,1221,43.0,96700.0,1062.0,66813.0
62474,970,960,3,1,3,3,Illinois,484,486,45.4,81900.0,394.0,64191.0
62476,1590,1541,13,0,36,0,Illinois,812,778,46.9,69900.0,685.0,55891.0
62480,470,463,7,0,0,0,Illinois,237,233,53.9,71700.0,227.0,47391.0
62520,1637,1596,3,0,13,25,Illinois,781,856,46.2,164000.0,697.0,96471.0
62530,1458,1446,0,9,3,0,Illinois,671,787,45.0,109100.0,684.0,74452.0
62942,558,556,0,0,2,0,Illinois,293,265,55.6,46100.0,267.0,39578.0
62947,449,446,0,3,0,0,Illinois,266,183,53.5,103900.0,200.0,61911.0
62951,4535,4480,2,29,0,24,Illinois,2278,2257,44.4,69000.0,1901.0,51143.0
62958,2146,1896,68,93,85,4,Illinois,1128,1018,46.9,153300.0,877.0,81017.0
62972,1039,1027,0,12,0,0,Illinois,474,565,47.0,110500.0,423.0,68581.0
62975,325,325,0,0,0,0,Illinois,202,123,36.9,,146.0,35505.0
62997,598,591,0,7,0,0,Illinois,314,284,33.5,63600.0,214.0,53789.0
62610,125,125,0,0,0,0,Illinois,66,59,46.5,48800.0,61.0,43587.0
62928,183,183,0,0,0,0,Illinois,100,83,57.8,49500.0,97.0,28332.0
62914,2738,806,1739,0,134,59,Illinois,1257,1481,35.9,30700.0,1048.0,41104.0
62917,2275,1936,207,39,76,17,Illinois,1065,1210,46.5,66800.0,945.0,44353.0
62924,2948,2761,27,8,114,38,Illinois,1457,1491,40.8,85100.0,1140.0,62122.0
62931,1445,1424,2,0,8,11,Illinois,725,720,48.8,88400.0,567.0,48549.0
62034,13667,12252,746,306,292,71,Illinois,6914,6753,40.4,211400.0,5589.0,97693.0
62049,8946,7479,1232,5,132,98,Illinois,5540,3406,40.3,82700.0,2755.0,67207.0
62056,8574,8348,134,5,70,17,Illinois,4091,4483,45.5,88400.0,3791.0,60542.0
62065,179,179,0,0,0,0,Illinois,57,122,21.5,,54.0,78798.0
62080,2433,2404,8,0,21,0,Illinois,1182,1251,42.7,78800.0,916.0,53976.0
62083,237,208,0,29,0,0,Illinois,134,103,44.2,132800.0,87.0,68676.0
62090,1293,46,1206,11,30,0,Illinois,571,722,28.0,41600.0,486.0,35823.0
62203,8264,432,7709,41,50,32,Illinois,3967,4297,40.9,53700.0,2832.0,47147.0
62217,748,693,0,0,55,0,Illinois,421,327,46.8,75700.0,336.0,52546.0
62218,1820,1819,0,1,0,0,Illinois,954,866,40.4,198500.0,618.0,115381.0
62221,29949,20153,7413,727,1190,466,Illinois,13928,16021,38.5,166500.0,12151.0,82530.0
62232,6705,6108,310,17,162,108,Illinois,3198,3507,37.5,92200.0,2581.0,76426.0
62233,9680,7015,2477,23,97,68,Illinois,6639,3041,40.3,102200.0,2484.0,65981.0
62240,1727,1672,49,0,6,0,Illinois,927,800,29.3,80500.0,575.0,55061.0
62244,897,892,0,0,5,0,Illinois,445,452,53.9,234100.0,411.0,90291.0
62245,1692,1659,0,0,0,33,Illinois,912,780,42.6,161700.0,698.0,78067.0
62254,6292,5018,1123,0,151,0,Illinois,2907,3385,41.9,145900.0,2512.0,71309.0
62279,7,7,0,0,0,0,Illinois,0,7,,,7.0,
62298,16608,16231,53,169,144,11,Illinois,8106,8502,42.5,208400.0,6660.0,89602.0
62301,32078,28475,2313,330,768,192,Illinois,15134,16944,38.2,97100.0,13872.0,56847.0
62313,378,375,1,0,2,0,Illinois,192,186,51.5,69800.0,165.0,60145.0
62346,189,187,0,0,2,0,Illinois,101,88,37.9,74700.0,96.0,49023.0
62355,754,736,0,4,14,0,Illinois,391,363,52.6,59600.0,319.0,50849.0
62363,5758,5515,199,6,24,14,Illinois,2943,2815,44.5,99600.0,2463.0,59091.0
63555,3165,3074,49,0,42,0,Missouri,1524,1641,41.2,81100.0,1272.0,57700.0
63556,3982,3517,158,4,70,233,Missouri,1888,2094,40.6,76400.0,1319.0,55963.0
63559,1476,1431,0,18,11,16,Missouri,736,740,48.4,77600.0,589.0,52436.0
63566,120,102,0,0,0,18,Missouri,63,57,38.9,51700.0,39.0,43292.0
63627,3416,3353,0,12,49,2,Missouri,1781,1635,38.8,171800.0,1347.0,66910.0
63089,5409,5212,101,0,80,16,Missouri,2756,2653,45.7,163500.0,2029.0,70249.0
63940,1344,1340,0,0,4,0,Missouri,690,654,42.7,92400.0,564.0,60379.0
63106,11409,515,10704,0,154,36,Missouri,4614,6795,28.5,120600.0,4700.0,33163.0
63110,18208,11182,5636,823,412,155,Missouri,8440,9768,33.9,187500.0,8129.0,76427.0
63877,3671,3013,507,0,148,3,Missouri,1674,1997,36.6,92100.0,1339.0,59141.0
63025,14334,13581,80,351,275,47,Missouri,6999,7335,43.2,280000.0,4989.0,119067.0
64647,322,322,0,0,0,0,Missouri,172,150,57.4,81000.0,149.0,52060.0
64650,637,611,21,0,5,0,Missouri,357,280,45.5,107200.0,269.0,46502.0
64668,1640,1590,16,0,31,3,Missouri,742,898,41.5,84000.0,652.0,72714.0
64679,800,757,0,0,37,6,Missouri,357,443,25.6,61700.0,244.0,50773.0
64720,3574,3413,14,5,53,89,Missouri,1661,1913,42.5,130600.0,1471.0,63227.0
64741,220,220,0,0,0,0,Missouri,131,89,46.9,158300.0,96.0,67158.0
64748,1383,1220,7,0,37,119,Missouri,681,702,45.1,70000.0,618.0,52665.0
64762,1538,1418,0,0,82,38,Missouri,781,757,40.8,71700.0,637.0,52854.0
64788,1732,1702,0,16,14,0,Missouri,839,893,39.7,91300.0,688.0,58284.0
64801,36279,32200,817,340,1476,1446,Missouri,17903,18376,37.0,114600.0,14847.0,56848.0
64830,710,685,3,0,14,8,Missouri,323,387,36.1,75400.0,307.0,54989.0
64834,10164,9188,46,402,450,78,Missouri,4752,5412,35.4,144900.0,3447.0,81928.0
64840,3065,3009,0,0,25,31,Missouri,1505,1560,43.1,118200.0,1220.0,66422.0
64842,816,700,0,58,15,43,Missouri,436,380,40.0,80600.0,333.0,46214.0
64844,4944,4591,6,23,210,114,Missouri,2497,2447,39.1,88700.0,1834.0,61888.0
64848,601,601,0,0,0,0,Missouri,322,279,52.5,148900.0,292.0,60691.0
64862,3262,3151,17,0,51,43,Missouri,1612,1650,42.6,91600.0,1239.0,59219.0
64867,1124,1010,6,0,42,66,Missouri,601,523,45.2,131600.0,467.0,61092.0
64874,767,713,0,34,13,7,Missouri,379,388,42.3,83900.0,309.0,46978.0
64090,110,107,0,0,3,0,Missouri,56,54,38.7,42500.0,43.0,49188.0
64056,16876,13553,1616,71,458,1178,Missouri,7791,9085,32.8,105700.0,5883.0,67286.0
64058,7142,6356,429,81,63,213,Missouri,3460,3682,35.7,130800.0,2467.0,70824.0
64097,1324,1265,22,0,29,8,Missouri,660,664,39.6,123000.0,546.0,62418.0
64112,8352,7388,416,249,249,50,Missouri,4016,4336,35.7,341200.0,4706.0,136006.0
64114,24405,19850,2755,290,908,602,Missouri,11754,12651,39.9,167700.0,12220.0,77691.0
64129,8881,4360,4001,137,172,211,Missouri,4160,4721,35.8,76800.0,3887.0,48325.0
64132,14817,2387,11560,34,399,437,Missouri,6778,8039,31.6,61900.0,5602.0,45703.0
64147,581,162,346,0,73,0,Missouri,196,385,19.0,,172.0,9728.0
64157,19918,17159,844,427,1275,213,Missouri,9580,10338,34.4,244000.0,6240.0,136562.0
64164,213,213,0,0,0,0,Missouri,88,125,56.2,388900.0,102.0,107773.0
64402,2731,2664,21,19,22,5,Missouri,1198,1533,40.8,81700.0,1072.0,53341.0
64427,638,629,0,0,9,0,Missouri,291,347,41.3,117500.0,265.0,67297.0
64429,13168,11187,1300,49,437,195,Missouri,8260,4908,37.5,136100.0,3741.0,63207.0
64434,455,449,0,0,6,0,Missouri,228,227,52.5,149300.0,196.0,88552.0
64444,1282,1202,2,13,52,13,Missouri,622,660,41.1,154400.0,489.0,76854.0
64016,4800,4574,30,12,158,26,Missouri,2385,2415,39.3,120700.0,1871.0,77262.0
64057,14436,11922,1113,91,500,810,Missouri,6852,7584,43.7,158200.0,5958.0,74945.0
64061,3028,2769,48,0,31,180,Missouri,1524,1504,46.6,171700.0,1312.0,81340.0
64064,17781,15419,1463,170,381,348,Missouri,8570,9211,41.5,260100.0,6612.0,129372.0
64077,1546,1508,0,4,14,20,Missouri,766,780,45.0,122200.0,615.0,71690.0
64088,1256,1233,0,9,3,11,Missouri,662,594,54.2,147800.0,523.0,75663.0
64119,27848,23323,1731,850,1324,620,Missouri,13446,14402,38.3,141100.0,10968.0,81365.0
64137,10646,6048,3462,396,246,494,Missouri,5046,5600,31.5,117300.0,4175.0,57159.0
64449,528,525,3,0,0,0,Missouri,322,206,43.2,64300.0,219.0,55638.0
64456,1429,1404,7,0,17,1,Missouri,657,772,48.4,70100.0,591.0,58254.0
64471,428,426,0,0,2,0,Missouri,222,206,40.5,57400.0,169.0,49395.0
64474,870,859,0,1,10,0,Missouri,470,400,43.2,113200.0,366.0,66993.0
64477,3533,3242,127,0,38,126,Missouri,1841,1692,45.6,138000.0,1508.0,66345.0
64484,1055,1010,0,2,39,4,Missouri,513,542,37.6,106800.0,394.0,55031.0
64490,1924,1897,5,0,13,9,Missouri,966,958,46.2,153800.0,782.0,70450.0
64493,558,537,2,1,6,12,Missouri,269,289,40.0,109400.0,220.0,73925.0
64501,12692,10119,1447,50,714,362,Missouri,6487,6205,32.5,78200.0,4603.0,41503.0
64503,12231,10719,405,39,461,607,Missouri,5810,6421,39.9,105200.0,4923.0,56719.0
64635,561,546,4,0,10,1,Missouri,262,299,45.2,77100.0,232.0,57388.0
64504,11121,9709,510,109,359,434,Missouri,5821,5300,36.5,82600.0,4175.0,60090.0
64506,24304,20947,1803,537,676,341,Missouri,12379,11925,37.7,168100.0,8812.0,82373.0
64622,481,477,0,0,4,0,Missouri,255,226,43.7,90000.0,184.0,67542.0
